"Rebelo, Sergio",Sergio Rebelo,Sergio T. Rebelo,Male
"Hart, S",S Hart,Sergiu Hart,Male
"Hart, Sergiu",Sergiu Hart,Sergiu Hart,Male
"Epstein, Sr",Sr Epstein,Seth Epstein,Male
"Sanders, S",S Sanders,Seth G. Sanders,Male
"Sanders, Seth G.",Seth G. Sanders,Seth G. Sanders,Male
"Zimmerman, Seth D.",Seth D. Zimmerman,Seth Zimmerman,Male
"Borenstein, S",S Borenstein,Severin Borenstein,Male
"Borenstein, Severin",Severin Borenstein,Severin Borenstein,Male
"Kariv, Shachar",Shachar Kariv,Shachar Kariv,Male
"Khan, Shakeeb",Shakeeb Khan,Shakeeb Khan,Male
"Anwar, Shamena",Shamena Anwar,Shamena Anwar,Female
"Greenstein, Shane",Shane Greenstein,Shane Greenstein,Male
"Wei, Shang-Jin",Shang-Jin Wei,Shang-Jin Wei,Male
"Wei, Sj",Sj Wei,Shang-Jin Wei,Male
"Satyanath, Shanker",Shanker Satyanath,Shanker Satyanath,Male
"Devarajan, S",S Devarajan,Shantayanan Devarajan,Male
"Long, Sharon K.",Sharon K. Long,Sharon K. Long,Female
"Oster, Sm",Sm Oster,Sharon Oster,Female
"Heap, Sph",Sph Heap,Shaun P. Hargreaves Heap,Male
"Cole, S",S Cole,Shawn Cole,Male
"Kantor, Shawn",Shawn Kantor,Shawn Everett Kantor,Male
"Grosskopf, S",S Grosskopf,Shawna Grosskopf,Female
"Iyengar, S. Kesava",S. Kesava Iyengar,Sheena S. Iyengar,Female
"Danziger, S",S Danziger,Sheldon Danziger,Male
"Danziger, Sheldon",Sheldon Danziger,Sheldon Danziger,Male
"Lundberg, S",S Lundberg,Shelly Lundberg,Female
"Lundberg, Sj",Sj Lundberg,Shelly Lundberg,Female
"Hu, Sc",Sc Hu,Sheng Cheng Hu,Male
"Zhang, Shengxing",Shengxing Zhang,Shengxing Zhang,Male
"Titman, S",S Titman,Sheridan Titman,Male
"Maisel, Sherman J.",Sherman J. Maisel,Sherman J. Maisel,Male
"Rosen, S",S Rosen,Sherwin Rosen,Male
"Ball, Sb",Sb Ball,Sheryl Ball,Female
"Wang, Shing-Yi",Shing-Yi Wang,Shing-Yi Wang,Female
"Maital, S",S Maital,Shlomo Maital,Male
"Yitzhaki, S",S Yitzhaki,Shlomo Yitzhaki,Male
"Zamir, S",S Zamir,Shmuel Zamir,Male
"Grossbardshechtman, A",A Grossbardshechtman,Shoshana Grossbard,Female
"Shi, Shouyong",Shouyong Shi,Shouyong Shi,Male
"Chaudhuri, S",S Chaudhuri,Shubham Chaudhuri,Male
"Suetens, Sigrid",Sigrid Suetens,Sigrid Suetens,Female
"Tenreyro, S",S Tenreyro,Silvana Tenreyro,Female
"Tenreyro, Silvana",Silvana Tenreyro,Silvana Tenreyro,Female
"Djankov, S",S Djankov,Simeon Djankov,Male
"Board, Simon",Simon Board,Simon Board,Male
"Board, Simon",Simon Board,Simon Board,Male
"Clark, S",S Clark,Simon Clark,Male
"Cowan, Simon",Simon Cowan,Simon Cowan,Male
"Cowan, Simon",Simon Cowan,Simon Cowan,Male
"Domberger, S",S Domberger,Simon Domberger,Male
"Gilchrist, Simon",Simon Gilchrist,Simon Gilchrist,Male
"Gilchrist, Simon",Simon Gilchrist,Simon Gilchrist,Male
"Grant, S",S Grant,Simon Grant,Male
"Johnson, Simon",Simon Johnson,Simon Johnson,Male
"Johnson, Simon",Simon Johnson,Simon Johnson,Male
"Jones, Simon",Simon Jones,Simon Jones,Male
"Potter, S",S Potter,Simon M. Potter,Male
"Anderson, Simon P.",Simon P. Anderson,Simon P. Anderson,Male
"Anderson, Simon P.",Simon P. Anderson,Simon P. Anderson,Male
"Weber, Simon",Simon Weber,Simon Weber,Male
"Cerreia-Vioglio, S.",S. Cerreia-Vioglio,Simone Cerreia-Vioglio,Male
"Cerreia-Vioglio, Simone",Simone Cerreia-Vioglio,Simone Cerreia-Vioglio,Male
"Clemhout, S",S Clemhout,Simone Clemhout,Female
"Galperti, Simone",Simone Galperti,Simone Galperti,Male
"Anderson, Siwan",Siwan Anderson,Siwan Anderson,Female
"Villas-Boas, Sofia",Sofia Villas-Boas,Sofia Berto Villas-Boas,Female
"Clerides, Sofronis",Sofronis Clerides,Sofronis K. Clerides,Male
"Lee, Sokbae",Sokbae Lee,Sokbae Lee,Male
"Polachek, S",S Polachek,Solomon W. Polachek,Male
"Polachek, Solomon W.",Solomon W. Polachek,Solomon W. Polachek,Male
"Zhong, Songfa",Songfa Zhong,Songfa Zhong,Male
"Chen, Songnian",Songnian Chen,Songnian Chen,Male
"Du, Songzi",Songzi Du,Songzi Du,Male
"Bhalotra, Sonia",Sonia Bhalotra,Sonia Bhalotra,Female
"Starr, Sonja",Sonja Starr,Sonja B. Starr,Female
"Johansen, Soren",Soren Johansen,Søren Johansen,Male
"Leth-Petersen, S",S Leth-Petersen,Søren Leth-Petersen,Male
"Leth-Petersen, Soren",Soren Leth-Petersen,Søren Leth-Petersen,Male
"Anderson, Soren T.",Soren T. Anderson,Soren T. Anderson,Male
"Chomsisengphet, Souphala",Souphala Chomsisengphet,Souphala Chomsisengphet,Female
"Govindan, S",S Govindan,Srihari Govindan,Male
"Chen, Stacey H.",Stacey H. Chen,Stacey H. Chen,Female
"Dickert-Conlin, S",S Dickert-Conlin,Stacy Dickert-Conlin,Female
"Wellisz, S",S Wellisz,Stanislaw Wellisz,Male
"Wellisz, Sh",Sh Wellisz,Stanislaw Wellisz,Male
"Boyle, Se",Se Boyle,Stanley E. Boyle,Male
"Fischer, S",S Fischer,Stanley Fischer,Male
"Fischer, Stanley",Stanley Fischer,Stanley Fischer,Male
"Liebowitz, Sj",Sj Liebowitz,Stanley J. Liebowitz,Male
"Besen, S",S Besen,Stanley M. Besen,Male
"Besen, Sm",Sm Besen,Stanley M. Besen,Male
"Reiter, S",S Reiter,Stanley Reiter,Male
"Reiter, S.",S. Reiter,Stanley Reiter,Male
"Reynolds, Stanley S.",Stanley S. Reynolds,Stanley S. Reynolds,Male
"Panageas, Stavros",Stavros Panageas,Stavros Panageas,Male
"Bender, Stefan",Stefan Bender,Stefan Bender,Male
"Dercon, S",S Dercon,Stefan Dercon,Male
"Nagel, Stefan",Stefan Nagel,Stefan Nagel,Male
"Szymanski, S",S Szymanski,Stefan Szymanski,Male
"Trautmann, Stefan T.",Stefan T. Trautmann,Stefan T. Trautmann,Male
"Albanesi, Stefania",Stefania Albanesi,Stefania Albanesi,Female
"Stantcheva, Stefanie",Stefanie Stantcheva,Stefanie Stantcheva,Female
"Eusepi, Stefano",Stefano Eusepi,Stefano Eusepi,Male
"Giglio, Stefano",Stefano Giglio,Stefano Giglio,Male
"Lovo, Stefano",Stefano Lovo,Stefano Lovo,Male
"Scarpetta, Stefano",Stefano Scarpetta,Stefano Scarpetta,Male
"Andersen, Steffen",Steffen Andersen,Steffen Andersen,Male
"Huck, S",S Huck,Steffen Huck,Male
"Huck, Steffen",Steffen Huck,Steffen Huck,Male
"Michalopoulos, Stelios",Stelios Michalopoulos,Stelios Michalopoulos,Male
"Lauermann, Stephan",Stephan Lauermann,Stephan Lauermann,Male
"Meier, S",S Meier,Stephan Meier,Male
"Meier, Stephan",Stephan Meier,Stephan Meier,Male
"Seiler, Stephan",Stephan Seiler,Stephan Seiler,Male
"Bonhomme, Stephane",Stephane Bonhomme,Stéphane Bonhomme,Male
"Johnson, Stephanie",Stephanie Johnson,Stephanie Johnson,Female
"Wang, Stephanie W.",Stephanie W. Wang,Stephanie W. Wang,Female
"Wang, Stephanie W.",Stephanie W. Wang,Stephanie W. Wang,Female
"Clark, S",S Clark,Stephen A. Clark,Male
"O'Connell, Sa",Sa O'Connell,Stephen A. O'Connell,Male
"Ross, Sa",Sa Ross,Stephen A. Ross,Male
"Woodbury, Sa",Sa Woodbury,Stephen A. Woodbury,Male
"Bond, Sr",Sr Bond,Stephen Bond,Male
"Coate, S",S Coate,Stephen Coate,Male
"O'Connell, Stephen D.",Stephen D. O'Connell,Stephen D. O'Connell,Male
"Williamson, Sd",Sd Williamson,Stephen D. Williamson,Male
"Guisinger, Se",Se Guisinger,Stephen E. Guisinger,Male
"Haynes, Se",Se Haynes,Stephen E. Haynes,Male
"Satchell, Se",Se Satchell,Stephen E. Satchell,Male
"Enke, S",S Enke,Stephen Enke,Male
"Enke, Stephen",Stephen Enke,Stephen Enke,Male
"Enke, Stephen",Stephen Enke,Stephen Enke,Male
"Bronars, Sg",Sg Bronars,Stephen G. Bronars,Male
"Cecchetti, Sg",Sg Cecchetti,Stephen G. Cecchetti,Male
"Hansen, Stephen",Stephen Hansen,Stephen Hansen,Male
"Hansen, Stephen",Stephen Hansen,Stephen Hansen,Male
"Nickell, S",S Nickell,Stephen J. Nickell,Male
"Nickell, Sj",Sj Nickell,Stephen J. Nickell,Male
"Nickell, Stephen",Stephen Nickell,Stephen J. Nickell,Male
"Redding, S",S Redding,Stephen J. Redding,Male
"Redding, Stephen J.",Stephen J. Redding,Stephen J. Redding,Male
"Redding, Stephen J.",Stephen J. Redding,Stephen J. Redding,Male
"Terry, Stephen J.",Stephen J. Terry,Stephen J. Terry,Male
"Terry, Stephen J.",Stephen J. Terry,Stephen J. Terry,Male
"Trejo, Stephen J.",Stephen J. Trejo,Stephen J. Trejo,Male
"Trejo, Stephen J.",Stephen J. Trejo,Stephen J. Trejo,Male
"Turnovsky, Sj",Sj Turnovsky,Stephen J. Turnovsky,Male
"Knack, S",S Knack,Stephen Knack,Male
"Parente, S",S Parente,Stephen L. Parente,Male
"Ross, Sl",Sl Ross,Stephen L. Ross,Male
"Goldfeld, Sm",Sm Goldfeld,Stephen M. Goldfeld,Male
"Machin, S",S Machin,Stephen Machin,Male
"Machin, Stephen",Stephen Machin,Stephen Machin,Male
"Machin, Stephen",Stephen Machin,Stephen Machin,Male
"Morris, Dj",Dj Morris,Stephen Morris,Male
"Morris, S",S Morris,Stephen Morris,Male
"Morris, Stephen",Stephen Morris,Stephen Morris,Male
"Morris, Stephen",Stephen Morris,Stephen Morris,Male
"Nickell, Stephen",Stephen Nickell,Stephen Nickell,Male
"Oliner, Sd",Sd Oliner,Stephen Oliner,Male
"Holland, Stephen P.",Stephen P. Holland,Stephen P. Holland,Male
"Holland, Stephen P.",Stephen P. Holland,Stephen P. Holland,Male
"Magee, Sp",Sp Magee,Stephen P. Magee,Male
"Ryan, Stephen P.",Stephen P. Ryan,Stephen P. Ryan,Male
"Ryan, Stephen P.",Stephen P. Ryan,Stephen P. Ryan,Male
"Zeldes, Sp",Sp Zeldes,Stephen P. Zeldes,Male
"Zeldes, Stephen P.",Stephen P. Zeldes,Stephen P. Zeldes,Male
"Zeldes, Stephen P.",Stephen P. Zeldes,Stephen P. Zeldes,Male
"Jones, Srg",Srg Jones,Stephen R. G. Jones,Male
"Rassenti, Sj",Sj Rassenti,Stephen Rassenti,Male
"Yeaple, Sr",Sr Yeaple,Stephen Ross Yeaple,Male
"Yeaple, Stephen",Stephen Yeaple,Stephen Ross Yeaple,Male
"Golub, Ss",Ss Golub,Stephen S. Golub,Male
"Salant, Stephen W.",Stephen W. Salant,Stephen W. Salant,Male
"Salant, Sw",Sw Salant,Stephen W. Salant,Male
"Salant, Stephen W.",Stephen W. Salant,Stephen W. Salant,Male
"Yeaple, Stephen",Stephen Yeaple,Stephen Yeaple,Male
"Yeo, S",S Yeo,Stephen Yeo,Male
"Skaperdas, S",S Skaperdas,Stergios Skaperdas,Male
"Dowrick, S",S Dowrick,Steve Dowrick,Male
"Smale, S",S Smale,Steve Smale,Male
"Lippman, Sa",Sa Lippman,Steven A. Lippman,Male
"Matthews, S",S Matthews,Steven A. Matthews,Male
"Matthews, Steven A.",Steven A. Matthews,Steven A. Matthews,Male
"Matthews, Steven A.",Steven A. Matthews,Steven A. Matthews,Male
"Morrison, Sa",Sa Morrison,Steven A. Morrison,Male
"Sharpe, Sa",Sa Sharpe,Steven A. Sharpe,Male
"Blader, Steven",Steven Blader,Steven Blader,Male
"Blader, Steven",Steven Blader,Steven Blader,Male
"Braithwait, Sd",Sd Braithwait,Steven Braithwait,Male
"Salop, S",S Salop,Steven C. Salop,Male
"Salop, Sc",Sc Salop,Steven C. Salop,Male
"Levitt, S",S Levitt,Steven D. Levitt,Male
"Levitt, Sd",Sd Levitt,Steven D. Levitt,Male
"Levitt, Steven",Steven Levitt,Steven D. Levitt,Male
"Levitt, Steven D.",Steven D. Levitt,Steven D. Levitt,Male
"Levitt, Steven D.",Steven D. Levitt,Steven D. Levitt,Male
"Venti, Sf",Sf Venti,Steven F. Venti,Male
"Rivkin, Steven",Steven Rivkin,Steven G. Rivkin,Male
"Rivkin, Steven G.",Steven G. Rivkin,Steven G. Rivkin,Male
"Rivkin, Steven G.",Steven G. Rivkin,Steven G. Rivkin,Male
"Haider, Sj",Sj Haider,Steven Haider,Male
"Huddart, S",S Huddart,Steven Huddart,Male
"Husted, S",S Husted,Steven Husted,Male
"Davis, Sj",Sj Davis,Steven J. Davis,Male
"Davis, Steven J.",Steven J. Davis,Steven J. Davis,Male
"Davis, Steven J.",Steven J. Davis,Steven J. Davis,Male
"Matusz, S",S Matusz,Steven J. Matusz,Male
"Matusz, Sj",Sj Matusz,Steven J. Matusz,Male
"Klepper, S",S Klepper,Steven Klepper,Male
"Klepper, Steven",Steven Klepper,Steven Klepper,Male
"Klepper, Steven",Steven Klepper,Steven Klepper,Male
"Puller, Steven L.",Steven L. Puller,Steven L. Puller,Male
"Puller, Steven L.",Steven L. Puller,Steven L. Puller,Male
"Levitt, Steven",Steven Levitt,Steven Levitt,Male
"Fazzari, S",S Fazzari,Steven M. Fazzari,Male
"Goldman, Sm",Sm Goldman,Steven M. Goldman,Male
"Sheffrin, Sm",Sm Sheffrin,Steven M. Sheffrin,Male
"Durlauf, Sn",Sn Durlauf,Steven N. Durlauf,Male
"Durlauf, Steven N.",Steven N. Durlauf,Steven N. Durlauf,Male
"Durlauf, Steven N.",Steven N. Durlauf,Steven N. Durlauf,Male
"Kaplan, Sn",Sn Kaplan,Steven N. Kaplan,Male
"Wiggins, Sn",Sn Wiggins,Steven N. Wiggins,Male
"Cheung, Sns",Sns Cheung,Steven N.S. Cheung,Male
"Ongena, Steven",Steven Ongena,Steven Ongena,Male
"Ongena, Steven",Steven Ongena,Steven Ongena,Male
"Williams, Sr",Sr Williams,Steven R. Williams,Male
"Raphael, S",S Raphael,Steven Raphael,Male
"Raphael, Steven",Steven Raphael,Steven Raphael,Male
"Raphael, Steven",Steven Raphael,Steven Raphael,Male
"Rivkin, Steven",Steven Rivkin,Steven Rivkin,Male
"Rosenthal, Steven",Steven Rosenthal,Steven Rosenthal,Male
"Shavell, S",S Shavell,Steven Shavell,Male
"Slutsky, S",S Slutsky,Steven Slutsky,Male
"Berry, S",S Berry,Steven T. Berry,Male
"Berry, St",St Berry,Steven T. Berry,Male
"Berry, Steven T.",Steven T. Berry,Steven T. Berry,Male
"Berry, Steven T.",Steven T. Berry,Steven T. Berry,Male
"Tadelis, S",S Tadelis,Steven Tadelis,Male
"Tadelis, Steven",Steven Tadelis,Steven Tadelis,Male
"Tadelis, Steven",Steven Tadelis,Steven Tadelis,Male
"Myers, Sc",Sc Myers,Stewart C. Myers,Male
"Perrakis, S",S Perrakis,Stylianos Perrakis,Male
"Bose, S",S Bose,Subir Bose,Male
"Chakrabarti, S",S Chakrabarti,Subir. K. Chakrabarti,Male
"Swamy, S",S Swamy,Subramanian Swamy,Male
"Venkatesh, Arjun",Arjun Venkatesh,Sudhir Alladi Venkatesh,Male
"Venkatesh, Sa",Sa Venkatesh,Sudhir Alladi Venkatesh,Male
"Venkatesh, Sudhir",Sudhir Venkatesh,Sudhir Alladi Venkatesh,Male
"Visaria, Sujata",Sujata Visaria,Sujata Visaria,Female
"Mukerji, S",S Mukerji,Sujoy Mukerji,Male
"Alan, Sule",Sule Alan,Sule Alan,Female
"Agarwal, Sumit",Sumit Agarwal,Sumit Agarwal,Male
"Cho, Sungjin",Sungjin Cho,Sungjin Cho,Male
"Kim, Sw",Sw Kim,Sunwoong Kim,Male
"Kaur, Supreet",Supreet Kaur,Supreet Kaur,Female
"Sundaresan, Suresh",Suresh Sundaresan,Suresh M. Sundaresan,Male
"Naidu, Suresh",Suresh Naidu,Suresh Naidu,Male
"Athey, S",S Athey,Susan Athey,Female
"Athey, Susan",Susan Athey,Susan Athey,Female
"Athey, Susan",Susan Athey,Susan Athey,Female
"Vroman, S",S Vroman,Susan B. Vroman,Female
"Vroman, Susan",Susan Vroman,Susan B. Vroman,Female
"Zhu, Sc",Sc Zhu,Susan Chun Zhu,Female
"Woodward, S",S Woodward,Susan E. Woodward,Female
"Woodward, Susan E.",Susan E. Woodward,Susan E. Woodward,Female
"Woodward, Susan E.",Susan E. Woodward,Susan E. Woodward,Female
"Averett, Sl",Sl Averett,Susan L. Averett,Female
"Dynarski, S",S Dynarski,Susan M. Dynarski,Female
"Dynarski, Sm",Sm Dynarski,Susan M. Dynarski,Female
"Dynarski, Susan M.",Susan M. Dynarski,Susan M. Dynarski,Female
"Dynarski, Susan M.",Susan M. Dynarski,Susan M. Dynarski,Female
"Pozo, S",S Pozo,Susan Pozo,Female
"Pozo, Susan",Susan Pozo,Susan Pozo,Female
"Pozo, Susan",Susan Pozo,Susan Pozo,Female
"Vroman, Susan",Susan Vroman,Susan Vroman,Female
"Lohmann, S",S Lohmann,Susanne Lohmann,Female
"Schennach, Susanne M.",Susanne M. Schennach,Susanne M. Schennach,Female
"Basu, Susanto",Susanto Basu,Susanto Basu,Male
"Wadhwani, S",S Wadhwani,Sushil Wadhwani,Male
"Wadhwani, Sb",Sb Wadhwani,Sushil Wadhwani,Male
"Scotchmer, S",S Scotchmer,Suzanne Scotchmer,Female
"Scotchmer, Suzanne",Suzanne Scotchmer,Suzanne Scotchmer,Female
"Arndt, Sw",Sw Arndt,Sven W. Arndt,Male
"Dhingra, Swati",Swati Dhingra,Swati Dhingra,Female
"Ludvigson, Sc",Sc Ludvigson,Sydney C. Ludvigson,Female
"Ludvigson, Sydney C.",Sydney C. Ludvigson,Sydney C. Ludvigson,Female
"Afriat, S. N.",S. N. Afriat,Sydney N. Afriat,Male
"Chassang, Sylvain",Sylvain Chassang,Sylvain Chassang,Male
"Leduc, Sylvain",Sylvain Leduc,Sylvain Leduc,Male
"Choi, Syngjoo",Syngjoo Choi,Syngjoo Choi,Male
"Finegan, T. Aldrich",T. Aldrich Finegan,T. Aldrich Finegan,Male
"Finegan, Ta",Ta Finegan,T. Aldrich Finegan,Male
"Lawson, T",T Lawson,T. Lawson,Male
"Brown, T. M.",T. M. Brown,T. Merritt Brown,Male
"Tideman, Tn",Tn Tideman,T. Nicolaus Tideman,Male
"Hill, Tp",Tp Hill,T. P. Hill,Male
"Schultz, Tp",Tp Schultz,T. Paul Schultz,Male
"Breusch, Ts",Ts Breusch,T. S. Breusch,Male
"Liu, Ta-Chung",Ta-Chung Liu,Ta-Chung Liu,Male
"Matuszewski, Ti",Ti Matuszewski,Tadek I. Matuszewski,Male
"Hu, Tw",Tw Hu,Tai-wei Hu,Male
"Miyao, T",T Miyao,Takahiro Miyao,Male
"Sawa, T",T Sawa,Takamitsu Sawa,Male
"Kato, Takao",Takao Kato,Takao Kato,Male
"Kato, Tk",Tk Kato,Takao Kato,Male
"Negishi, T",T Negishi,Takashi Negishi,Male
"Yamashita, T",T Yamashita,Takashi Yamashita,Male
"Sugaya, Takuo",Takuo Sugaya,Takuo Sugaya,Male
"Yamashita, T",T Yamashita,Takuro Yamashita,Male
"Page, T",T Page,Talbot Page,Male
"Gurley-Calvez, Tami",Tami Gurley-Calvez,Tami Gurley-Calvez,Female
"Hossain, Tanjim",Tanjim Hossain,Tanjim Hossain,Male
"Mukherjee, Arijit",Arijit Mukherjee,Tanmoy Mukherjee,Male
"Santos, T",T Santos,Tano Santos,Male
"Santos, Tano",Tano Santos,Tano Santos,Male
"Rosenblat, Tanya S.",Tanya S. Rosenblat,Tanya S. Rosenblat,Female
"Zha, Tao",Tao Zha,Tao Zha,Male
"Mitra, T",T Mitra,Tapan Mitra,Male
"Vishwanath, T",T Vishwanath,Tara Vishwanath,Female
"Bandyopadhyay, T",T Bandyopadhyay,Taradas Bandyopadhyay,Male
"Hassan, Tarek A.",Tarek A. Hassan,Tarek A. Hassan,Male
"Dinkelman, Taryn",Taryn Dinkelman,Taryn Dinkelman,Female
"Chipty, T",T Chipty,Tasneem Chipty,Female
"Kirsanova, Tatiana",Tatiana Kirsanova,Tatiana Kirsanova,Female
"Hatta, T",T Hatta,Tatsuo Hatta,Male
"Koreshkova, Tatyana",Tatyana Koreshkova,Tatyana Koreshkova,Female
"Ho, Teck H.",Teck H. Ho,Teck-Hua Ho,Male
"Ho, Th",Th Ho,Teck-Hua Ho,Male
"O'Donoghue, T",T O'Donoghue,Ted O'Donoghue,Male
"Temzelides, T",T Temzelides,Ted Temzelides,Male
"Wales, Tj",Tj Wales,Terence J. Wales,Male
"Hutchison, T. W.",T. W. Hutchison,Terence Wilmot Hutchison,Male
"Hutchison, Tw",Tw Hutchison,Terence Wilmot Hutchison,Male
"Fort, Teresa C.",Teresa C. Fort,Teresa C. Fort,Female
"Odean, T",T Odean,Terrance Odean,Male
"Hendershott, Terrence",Terrence Hendershott,Terrence Hendershott,Male
"Sicular, T",T Sicular,Terry Sicular,Female
"Kloek, T",T Kloek,Teun Kloek,Male
"Stengos, T",T Stengos,Thanasis Stengos,Male
"Nijman, Theo",Theo Nijman,Theo E. Nijman,Male
"Offerman, T",T Offerman,Theo Offerman,Male
"Offerman, Theo",Theo Offerman,Theo Offerman,Male
"Eicher, Ts",Ts Eicher,Theo S. Eicher,Male
"Bergstrom, T",T Bergstrom,Theodore C. Bergstrom,Male
"Bergstrom, Tc",Tc Bergstrom,Theodore C. Bergstrom,Male
"Bergstrom, Theodore C.",Theodore C. Bergstrom,Theodore C. Bergstrom,Male
"Keeler, Te",Te Keeler,Theodore E. Keeler,Male
"Palivos, T",T Palivos,Theodore Palivos,Male
"Papageorgiou, Theodore",Theodore Papageorgiou,Theodore Papageorgiou,Male
"Schultz, T. W.",T. W. Schultz,Theodore W. Schultz,Male
"Schultz, Theodore W.",Theodore W. Schultz,Theodore W. Schultz,Male
"Schultz, Tw",Tw Schultz,Theodore W. Schultz,Male
"Anderson, T. W.",T. W. Anderson,Theodore Wilbur Anderson,Male
"Anderson, Tw",Tw Anderson,Theodore Wilbur Anderson,Male
"Magnac, T",T Magnac,Thierry Magnac,Male
"Magnac, Thierry",Thierry Magnac,Thierry Magnac,Male
"Mayer, T",T Mayer,Thierry Mayer,Male
"Mayer, T.",T. Mayer,Thierry Mayer,Male
"Mayer, Thierry",Thierry Mayer,Thierry Mayer,Male
"Verdier, T",T Verdier,Thierry Verdier,Male
"Verdier, Thierry",Thierry Verdier,Thierry Verdier,Male
"Srinivasan, Tg",Tg Srinivasan,Thirukodikaval Nilakanta Srinivasan,Male
"Srinivasan, Tn",Tn Srinivasan,Thirukodikaval Nilakanta Srinivasan,Male
"Andersen, Thomas Barnebeck",Thomas Barnebeck Andersen,Thomas Barnebeck Andersen,Male
"Andersen, Thomas Barnebeck",Thomas Barnebeck Andersen,Thomas Barnebeck Andersen,Male
"Blake, Thomas",Thomas Blake,Thomas Blake,Male
"Blake, Thomas",Thomas Blake,Thomas Blake,Male
"Buser, Thomas",Thomas Buser,Thomas Buser,Male
"Buser, Thomas",Thomas Buser,Thomas Buser,Male
"Chaney, Thomas",Thomas Chaney,Thomas Chaney,Male
"Chaney, Thomas",Thomas Chaney,Thomas Chaney,Male
"Crossley, Thomas",Thomas Crossley,Thomas Crossley,Male
"Willett, Td",Td Willett,Thomas D. Willett,Male
"Dohmen, Thomas",Thomas Dohmen,Thomas Dohmen,Male
"Dohmen, Thomas",Thomas Dohmen,Thomas Dohmen,Male
"Borcherding, Te",Te Borcherding,Thomas E. Borcherding,Male
"Epper, Thomas",Thomas Epper,Thomas Epper,Male
"Epper, Thomas",Thomas Epper,Thomas Epper,Male
"Cargill, Tf",Tf Cargill,Thomas F. Cargill,Male
"Cooley, Tf",Tf Cooley,Thomas F. Cooley,Male
"Cosimano, Tf",Tf Cosimano,Thomas F. Cosimano,Male
"Crossley, Tf",Tf Crossley,Thomas F. Crossley,Male
"Crossley, Thomas",Thomas Crossley,Thomas F. Crossley,Male
"Crossley, Thomas F.",Thomas F. Crossley,Thomas F. Crossley,Male
"Crossley, Thomas F.",Thomas F. Crossley,Thomas F. Crossley,Male
"Fujiwara, Thomas",Thomas Fujiwara,Thomas Fujiwara,Male
"Fujiwara, Thomas",Thomas Fujiwara,Thomas Fujiwara,Male
"Noe, Thomas",Thomas Noe,Thomas H. Noe,Male
"Horst, T",T Horst,Thomas Horst,Male
"Courchene, Tj",Tj Courchene,Thomas J. Courchene,Male
"Holmes, Tj",Tj Holmes,Thomas J. Holmes,Male
"Kane, Thomas J.",Thomas J. Kane,Thomas J. Kane,Male
"Kane, Tj",Tj Kane,Thomas J. Kane,Male
"Kane, Thomas J.",Thomas J. Kane,Thomas J. Kane,Male
"Kniesner, Tj",Tj Kniesner,Thomas J. Kniesner,Male
"Rothenberg, Tj",Tj Rothenberg,Thomas J. Rothenberg,Male
"Sargent, T",T Sargent,Thomas J. Sargent,Male
"Sargent, Thomas J.",Thomas J. Sargent,Thomas J. Sargent,Male
"Sargent, Tj",Tj Sargent,Thomas J. Sargent,Male
"Sargent, Thomas J.",Thomas J. Sargent,Thomas J. Sargent,Male
"Kinnaman, Tc",Tc Kinnaman,Thomas Kinnaman,Male
"Steinmeier, Tl",Tl Steinmeier,Thomas L. Steinmeier,Male
"Lemieux, T",T Lemieux,Thomas Lemieux,Male
"Mertens, Thomas M.",Thomas M. Mertens,Thomas M. Mertens,Male
"Mertens, Thomas M.",Thomas M. Mertens,Thomas M. Mertens,Male
"Stoker, Tm",Tm Stoker,Thomas M. Stoker,Male
"Mariotti, T",T Mariotti,Thomas Mariotti,Male
"Markussen, Thomas",Thomas Markussen,Thomas Markussen,Male
"Markussen, Thomas",Thomas Markussen,Thomas Markussen,Male
"Marschak, T",T Marschak,Thomas Marschak,Male
"Marschak, Ta",Ta Marschak,Thomas Marschak,Male
"Mayer, T",T Mayer,Thomas Mayer,Male
"Mayer, T.",T. Mayer,Thomas Mayer,Male
"Muench, T",T Muench,Thomas Muench,Male
"Hubbard, Tn",Tn Hubbard,Thomas N. Hubbard,Male
"Noe, Thomas",Thomas Noe,Thomas Noe,Male
"Palfrey, Thomas",Thomas Palfrey,Thomas Palfrey,Male
"Philippon, Thomas",Thomas Philippon,Thomas Philippon,Male
"Philippon, Thomas",Thomas Philippon,Thomas Philippon,Male
"Piketty, T",T Piketty,Thomas Piketty,Male
"Piketty, Thomas",Thomas Piketty,Thomas Piketty,Male
"Piketty, Thomas",Thomas Piketty,Thomas Piketty,Male
"Palfrey, Thomas",Thomas Palfrey,Thomas R. Palfrey,Male
